gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
198194588	961f602a-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Middle Fork Little Red River along side of US Hwy. 65, S Leslie.	039f44e0-e712-11dd-9cd2-b8a03c50a862	35.81611	-92.54916					1998-09-19T00:00Z	19	9	1998	2382397	2382397	PRESERVED_SPECIMEN	TU	Fish	190400					H. L. bart, K. R. Piller, EEOB 628 class			2014-06-05T03:09Z		GEODETIC_DATUM_ASSUMED_WGS84
198194618	961f602a-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Citico Creek, east of Tariffville	039f44e0-e712-11dd-9cd2-b8a03c50a862	35.50806	-84.10472					2000-04-09T00:00Z	9	4	2000	2382397	2382397	PRESERVED_SPECIMEN	TU	Fish	192693					Bart, Piller & Tipton			2014-06-05T03:09Z		GEODETIC_DATUM_ASSUMED_WGS84
624015223	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Jennings Run	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.69444	-78.81179					2004-01-01T00:00Z	1	1	2004	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	277104								2014-06-05T13:10Z		GEODETIC_DATUM_ASSUMED_WGS84
624015277	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Fifteen Mile Creek.	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.65622	-78.39848					2010-01-01T00:00Z	1	1	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	277158								2014-06-05T13:10Z		GEODETIC_DATUM_ASSUMED_WGS84
624015289	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Meadow Brook.	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.63062	-77.84801					2009-01-01T00:00Z	1	1	2009	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	277170								2014-06-05T13:10Z		GEODETIC_DATUM_ASSUMED_WGS84
624015294	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Sharmans Branch.	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.42902	-77.72919					1995-01-01T00:00Z	1	1	1995	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	277175								2014-06-05T13:10Z		GEODETIC_DATUM_ASSUMED_WGS84
607748358	5d6c10bd-ea31-4363-8b79-58c96d859f5b	urn:catalog:CAS:SU (ICH):3993	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Springfield.	66522820-055c-11d8-b84e-b8a03c50a862	37.20288	-93.51286									2382397	2382397	PRESERVED_SPECIMEN	CAS	SU (ICH)	3993					Gilbert, Charles H.; Meek, Seth E.			2015-12-21T18:35Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
675383273	b6015b60-6f96-43a9-88e5-2f41854e8f07	urn:catalog:TCWC:Ichthyology:14224.01	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	below Lake Francis	2b8e48b0-812d-11de-86fe-b8a03c50a862	36.10876	-94.56474					2000-04-08T00:00Z	8	4	2000	2382397	2382397	PRESERVED_SPECIMEN	TCWC	Ichthyology	14224.01		SNMNH	http://creativecommons.org/publicdomain/zero/1.0				NATIVE	2015-09-05T10:11Z		MODIFIED_DATE_UNLIKELY
899093456	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:78227	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	(OWRB2006-51) At MURPHY (SEC 16/ T19N/ R20E)	609765e0-4ce8-11db-b80e-b8a03c50a862	36.131	-95.1901					2006-09-25T00:00Z	25	9	2006	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	78227.0				Sam Noble Oklahoma Museum of Natural History	Oklahoma Water Resources Board			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
899094703	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:69826	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	P-6 Pools: 6.7 miles NW of Calico Rock, 2.2 miles SW of Wideman, 0.3 miles west of gravel county road to Wideman	609765e0-4ce8-11db-b80e-b8a03c50a862	36.1789	-92.0357					1983-08-26T00:00Z	26	8	1983	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	69826.0				Sam Noble Oklahoma Museum of Natural History	Bill Matthews; Heger; Lodes			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
899104918	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:49764	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Round Hollow access; Sec 26/T19N/R23E; U07196100	609765e0-4ce8-11db-b80e-b8a03c50a862	35.095	-94.8298					1994-07-14T00:00Z	14	7	1994	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	49764.0				Sam Noble Oklahoma Museum of Natural History	Jimmie Pigg			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
899105301	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:43119	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Hwy 51 south of Eldon; Sec 27/T17N/R23E; U07197000	609765e0-4ce8-11db-b80e-b8a03c50a862	35.9212	-94.8375					1981-04-24T00:00Z	24	4	1981	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	43119.0				Sam Noble Oklahoma Museum of Natural History	Loren Hill; 1981 Ichthyology Class			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
899126465	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:65747	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	P-7 Pools: 0.5 miles north of Wideman on low water concrete crossing of gravel county road	609765e0-4ce8-11db-b80e-b8a03c50a862	36.1954	-92.0151					1994-12-22T00:00Z	22	12	1994	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	65747.0				Sam Noble Oklahoma Museum of Natural History	Bill Matthews; Edie Marsh-Matthews			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
899130340	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:83605	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	"(WJM3244) P-4: 3.9 miles ESE of Calico Rock at crossing on ""Gorby Road"""	609765e0-4ce8-11db-b80e-b8a03c50a862	36.1049	-92.0762					2008-08-01T00:00Z	1	8	2008	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	83605.0				Sam Noble Oklahoma Museum of Natural History	Bill Matthews; Edie Marsh-Matthews			2015-08-26T09:20Z		GEODETIC_DATUM_ASSUMED_WGS84
883443548	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Big Cove Creek (PFBC site #3813)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.79722	-78.08					2000-07-25T00:00Z	25	7	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617008								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443561	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Aughwick Creek (PFBC site #4672)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.18947	-77.91662					2010-08-30T00:00Z	30	8	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617052								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443583	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Chiques Creek (PFBC site #6817)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.06083	-76.51806					2008-08-05T00:00Z	5	8	2008	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617076								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443622	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Driftwood Branch Sinnemahoning Creek (PFBC site #22)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.52008	-78.25812					2008-07-15T00:00Z	15	7	2008	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617106								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443625	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Clear Creek (PFBC site #4200)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.97667	-78.38805					2006-04-06T00:00Z	6	4	2006	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617082								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443638	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Cove Creek (PFBC site #2462)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.89583	-78.54806					1981-07-13T00:00Z	13	7	1981	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617098								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443669	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Fishing Creek (PFBC site #3782)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.08889	-76.52028					2001-07-16T00:00Z	16	7	2001	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617179								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443695	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lost Creek (PFBC site #3735)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.61778	-77.31084					1998-09-09T00:00Z	9	9	1998	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617195								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443721	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Mehoopany Creek (PFBC site #58)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.55733	-76.06567					2009-09-23T00:00Z	23	9	2009	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617213								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443725	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Codorus Creek (PFBC site #6824)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.95222	-76.73958					2008-08-14T00:00Z	14	8	2008	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617086								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443726	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Blacklog Creek (PFBC site #4494)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.33868	-77.76749					2009-03-18T00:00Z	18	3	2009	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617061								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443743	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	North Branch Wyalusing Creek (PFBC site #3673)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.795	-76.10917					2000-08-11T00:00Z	11	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617234								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443773	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Spring Creek (PFBC site #3651)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.24805	-76.85194					1997-05-21T00:00Z	21	5	1997	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617283								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443806	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	East Branch Wyalusing Creek (PFBC site #3651)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.80889	-75.96667					2000-08-15T00:00Z	15	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617123								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443809	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Stonestreet Creek (PFBC site #3647)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.84083	-76.02889					2000-08-28T00:00Z	28	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617290								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443829	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Shickshinny Creek (PFBC site #3273)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.15417	-76.15528					1998-05-28T00:00Z	28	5	1998	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617267								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443849	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Tunkhannock Creek (PFBC site #3431)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.61611	-75.79583					1999-08-02T00:00Z	2	8	1999	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617332								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443875	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Mahoning Creek (PFBC site #2152)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.97675	-76.62608					2010-09-09T00:00Z	9	9	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617208								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443879	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Yellow Creek (PFBC site #4093)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.13028	-78.33278					2005-06-20T00:00Z	20	6	2005	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617379								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443898	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	North Branch Buffalo Creek (PFBC site #11388)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.94194	-77.05194					2001-08-28T00:00Z	28	8	2001	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617225								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443907	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Wyalusing Creek (PFBC site #3640)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.665	-76.26167					2000-08-18T00:00Z	18	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617367								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443963	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Sugar Creek (PFBC site #3585)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.78167	-76.56167					2000-07-11T00:00Z	11	7	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617294								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443966	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Willow Run (PFBC site #3826)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.40694	-77.62389					2000-08-11T00:00Z	11	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617362								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
884463476	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/397831765-7b7f-499c-8266-53822eaeca1a	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Dunkard Creek, Pentess, Wv.	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.7144	-80.1911					1998-09-25T00:00Z	25	9	1998	2382397	2382397	PRESERVED_SPECIMEN	USNM	Fishes	352842.5261538			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:04Z		GEODETIC_DATUM_ASSUMED_WGS84
884463492	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3aeb65499-e227-40e4-a6cb-681200384d4f	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Tubmill Creek	bc092ff0-02e4-11dc-991f-b8a03c50a862	40.3614	-79.1258					1998-07-27T00:00Z	27	7	1998	2382397	2382397	PRESERVED_SPECIMEN	USNM	Fishes	354139.5262469			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:24Z		GEODETIC_DATUM_ASSUMED_WGS84
884463514	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a8b837d7-7a1c-4411-bbdd-6c500fb7fae3	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Potato Creek	bc092ff0-02e4-11dc-991f-b8a03c50a862	41.8672	-78.4342					1998-09-19T00:00Z	19	9	1998	2382397	2382397	PRESERVED_SPECIMEN	USNM	Fishes	354767.5263340			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:20Z		GEODETIC_DATUM_ASSUMED_WGS84
624066843	eccf4b09-f0c8-462d-a48c-41a7ce36815a	28D508F2-2061-4E87-9D8B-38B95BE14969	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	South Fork of Kentucky River 2.3 mi NNW of Oneida along St Hwy 11.	8483a1f0-1032-11db-ae00-b8a03c50a862	37.24349	-83.674			0.0		1967-09-12T00:00Z	12	9	1967	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	15328					Gilbert, Carter; Seaman, William; Colson, Carl			2015-04-22T20:39Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624100018	eccf4b09-f0c8-462d-a48c-41a7ce36815a	11EAA814-8817-4E6A-A5FE-8085655A1B6F	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Huron River at Hudson Mills Metro Park 6.5 mi N of Dexter.	8483a1f0-1032-11db-ae00-b8a03c50a862	42.38806	-83.91048			0.0		1988-06-29T00:00Z	29	6	1988	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	47610					Bailey, Reeve; ASIH party			2015-04-22T20:40Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624135106	eccf4b09-f0c8-462d-a48c-41a7ce36815a	2662D5B9-A859-4C16-9DCC-EBF4DE126AE3	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Cane River, along 19W, below Co Rte 1354, above Cemetery, 0.2 miles E of Ramseytown.	8483a1f0-1032-11db-ae00-b8a03c50a862	36.00206	-82.35151					1985-09-15T00:00Z	15	9	1985	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	83844					Menhinick, Edward; Limnology Class			2015-04-22T20:40Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624144963	eccf4b09-f0c8-462d-a48c-41a7ce36815a	6DE623C0-12C7-463F-A176-13A142873E04	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Powell River at Buchanan Ford, river mi 99.3	8483a1f0-1032-11db-ae00-b8a03c50a862	36.55848	-83.42759			0.0		1993-08-09T00:00Z	9	8	1993	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	93692					Burkhead, Noel; et al.			2015-04-22T20:40Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624145056	eccf4b09-f0c8-462d-a48c-41a7ce36815a	A7AD87F6-3AC3-400D-8C78-52CD8B7AF258	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Powell River at island at Fletcher Cliff, river mi 117.9, ca 0.5 st mi above Co Rt 678 ford	8483a1f0-1032-11db-ae00-b8a03c50a862	36.60283	-83.28759			0.0		1993-08-09T00:00Z	9	8	1993	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	93785					Burkhead, Noel; et al.			2015-04-22T20:40Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624150935	eccf4b09-f0c8-462d-a48c-41a7ce36815a	44E9D73E-CE7C-494B-90A0-36BFFC005332	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Powell River ca 0.5 river mi above Bales Ford at river mi 111.6-111.7, 7.6 air mi WNW center Sneedville	8483a1f0-1032-11db-ae00-b8a03c50a862	36.58609	-83.33697			0.0		1994-08-16T00:00Z	16	8	1994	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	99659					National Biological Survey; Tennessee Valley Authority			2015-04-22T20:41Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
624175485	eccf4b09-f0c8-462d-a48c-41a7ce36815a	7754E29A-9865-4CEA-B64A-8539C0DA6AFD	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Buffalo River - At US Highway 65 Crossing about 8.0 airmiles NW of Marshall.	8483a1f0-1032-11db-ae00-b8a03c50a862	35.99736	-92.69995					1979-05-20T00:00Z	20	5	1979	2382397	2382397	PRESERVED_SPECIMEN	UF	Fish	124189					University of Tennessee Regional Faunas			2015-05-27T03:46Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
656967205	8f79c802-a58c-447f-99aa-1d6a0790825a	db647945-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Peyton Creek, 7 mi. NNW of Carthage at Hwy 80	b554c320-0560-11d8-b851-b8a03c50a862	36.3276	-85.9664					1975-11-28T00:00Z	28	11	1975	2382397	2382397	PRESERVED_SPECIMEN	KU	KUI	31590		Lindsay, Hague L	http://creativecommons.org/licenses/by/4.0/deed.en_US		Lindsay, Hague L; Adams, Warren			2014-12-17T20:08Z		
